incident_id,No,Type,Status,Age Group,Gender
139747,0,Victim,Killed,Adult 18+,Male
139747,1,Subject-Suspect,Unharmed,Adult 18+,Male
139747,2,Subject-Suspect,Unharmed,Adult 18+,Male
140295,0,Victim,Killed,Adult 18+,Male
141696,0,Victim,Injured,Adult 18+,Male
141696,1,Subject-Suspect,Unharmed,Adult 18+,Male
140275,0,Victim,Injured,Adult 18+,Male
139295,0,Victim,Killed,Adult 18+,Male
149240,0,Victim,Injured,Adult 18+,Male
149240,1,Subject-Suspect,Unharmed,Adult 18+,Male
145932,0,Victim,,,Male
145932,1,Subject-Suspect,Unharmed,Adult 18+,Male
139862,0,Victim,,,
139862,1,Subject-Suspect,Unharmed,Adult 18+,Male
143368,0,Victim,Unharmed,Adult 18+,Male
143368,1,Subject-Suspect,Unharmed,Adult 18+,Male
143368,2,Subject-Suspect,Unharmed,Adult 18+,Male
143368,3,Subject-Suspect,Unharmed,Adult 18+,Male
143368,4,Subject-Suspect,Unharmed,Teen 12-17,Male
143368,5,Subject-Suspect,Unharmed,Teen 12-17,Male
139864,0,Victim,Injured,Adult 18+,Male
139709,0,Victim,Killed,Adult 18+,Male
139709,1,Victim,Unharmed,Adult 18+,Male
139709,2,Subject-Suspect,Unharmed,Adult 18+,Male
140202,0,Victim,Killed,Adult 18+,Male
208495,0,Subject-Suspect,Unharmed,Adult 18+,Male
208495,1,Subject-Suspect,Unharmed,Adult 18+,Male
208495,2,Subject-Suspect,Unharmed,Adult 18+,Male
208495,3,Subject-Suspect,Unharmed,Adult 18+,Male
140485,0,Victim,Injured,Adult 18+,Female
140485,1,Subject-Suspect,Unharmed,Adult 18+,Male
141626,0,Victim,Injured,Teen 12-17,Female
141626,1,Subject-Suspect,Unharmed,Adult 18+,Male
141626,2,Subject-Suspect,Unharmed,Adult 18+,Male
139935,0,Subject-Suspect,Unharmed,Teen 12-17,Male
141548,0,Victim,Killed,Adult 18+,Male
140474,0,Victim,Unharmed,Adult 18+,Male
192978,0,Victim,,,
192978,1,Subject-Suspect,Unharmed,Adult 18+,Male
192978,2,Subject-Suspect,Unharmed,Adult 18+,Male
192978,3,Subject-Suspect,Unharmed,Adult 18+,Male
140874,0,Victim,Unharmed,Adult 18+,Male
140874,1,Victim,Unharmed,Adult 18+,Male
140874,2,Victim,Unharmed,Adult 18+,Male
140874,3,Victim,Unharmed,Child 0-11,Male
140874,4,Victim,Unharmed,Child 0-11,Male
140874,5,Subject-Suspect,Unharmed,Adult 18+,Male
141665,0,Victim,Killed,Adult 18+,Male
140839,0,Victim,Injured,Adult 18+,Male
140839,1,Subject-Suspect,Unharmed,Adult 18+,Male
140839,2,Subject-Suspect,Unharmed,Adult 18+,Male
140839,3,Subject-Suspect,Unharmed,Adult 18+,Male
205058,0,Subject-Suspect,Unharmed,Adult 18+,Male
205058,1,Subject-Suspect,Unharmed,Adult 18+,Male
140459,0,Subject-Suspect,Unharmed,Adult 18+,Male
140459,1,Subject-Suspect,Unharmed,Adult 18+,Male
140209,0,Victim,Injured,Teen 12-17,Male
140209,1,Victim,Injured,Teen 12-17,Male
140209,2,Victim,Injured,Adult 18+,Male
145021,0,Victim,Unharmed,Adult 18+,Male
145021,1,Victim,Unharmed,Adult 18+,Male
145021,2,Subject-Suspect,Unharmed,Adult 18+,Male
140675,0,Subject-Suspect,Unharmed,Adult 18+,Male
140212,0,Victim,Injured,Adult 18+,Male
140212,1,Subject-Suspect,Unharmed,Adult 18+,Male
145555,0,Victim,Unharmed,Adult 18+,Female
145555,1,Subject-Suspect,Unharmed,Adult 18+,Male
145555,2,Subject-Suspect,Unharmed,Adult 18+,Male
139852,0,Victim,,,
139852,1,Subject-Suspect,Unharmed,Adult 18+,Male
140673,0,Victim,Injured,Adult 18+,Male
143021,0,Subject-Suspect,Unharmed,Adult 18+,Male
139884,0,Victim,Unharmed,Adult 18+,Male
139884,1,Subject-Suspect,Unharmed,,Male
139884,2,Subject-Suspect,Unharmed,,Male
143024,0,Victim,Injured,Adult 18+,Male
143024,1,Subject-Suspect,Unharmed,Adult 18+,Male
139900,0,Victim,Injured,Adult 18+,Male
139916,0,Victim,,,
139916,1,Subject-Suspect,Unharmed,Adult 18+,Male
212671,0,Victim,,,
212671,1,Subject-Suspect,Unharmed,Adult 18+,Male
145559,0,Victim,Unharmed,Adult 18+,Female
145559,1,Subject-Suspect,Unharmed,Adult 18+,Male
145559,2,Subject-Suspect,Unharmed,Adult 18+,Male
139792,0,Victim,Killed,Adult 18+,Female
140723,0,Victim,Killed,Adult 18+,Female
140723,1,Subject-Suspect,Unharmed,Adult 18+,Male
141505,0,Victim,Killed,Adult 18+,Male
141669,0,Victim,,,
141669,1,Subject-Suspect,Unharmed,Adult 18+,Male
141669,2,Subject-Suspect,Unharmed,Adult 18+,Male
146934,0,Victim,Injured,Teen 12-17,Male
146934,1,Subject-Suspect,Unharmed,Adult 18+,Male
139778,0,Victim,Injured,Adult 18+,Male
140226,0,Victim,Injured,Adult 18+,Male
141689,0,Victim,Injured,Adult 18+,Male
139786,0,Victim,Killed,Adult 18+,Male
140536,0,Victim,Injured,Adult 18+,Male
140243,0,Victim,Unharmed,Adult 18+,Male
140243,1,Subject-Suspect,Injured,Adult 18+,Male
140243,2,Subject-Suspect,Unharmed,Adult 18+,Male
140243,3,Subject-Suspect,Unharmed,Adult 18+,Female
140303,0,Victim,Injured,Adult 18+,Male
140303,1,Subject-Suspect,Unharmed,Adult 18+,Male
148364,0,Victim,Killed,Adult 18+,Male
148364,1,Subject-Suspect,Unharmed,Adult 18+,Male
139948,0,Victim,Injured,Adult 18+,Male
140906,0,Subject-Suspect,Unharmed,Adult 18+,Male
140315,0,Victim,Injured,Adult 18+,Male
140315,1,Victim,Injured,Adult 18+,Male
149158,0,Victim,,,
149158,1,Subject-Suspect,Unharmed,Adult 18+,Male
139963,0,Victim,Unharmed,Adult 18+,Male
139963,1,Subject-Suspect,Unharmed,Adult 18+,Male
139963,2,Subject-Suspect,Unharmed,Adult 18+,Male
139963,3,Subject-Suspect,Unharmed,Adult 18+,Male
141124,0,Subject-Suspect,Unharmed,Adult 18+,Male
140531,0,Victim,Injured,Adult 18+,Female
140531,1,Subject-Suspect,Unharmed,Adult 18+,
150788,0,Victim,Killed,Adult 18+,Female
150788,1,Subject-Suspect,Unharmed,Adult 18+,Male
139967,0,Victim,Killed,Adult 18+,Male
141192,0,Victim,Injured,Adult 18+,Male
141192,1,Victim,Unharmed,Adult 18+,Female
141192,2,Subject-Suspect,Unharmed,Adult 18+,Male
141192,3,Subject-Suspect,Unharmed,Adult 18+,Male
141192,4,Subject-Suspect,Unharmed,Adult 18+,Male
140533,0,Victim,Injured,Adult 18+,Male
139977,0,Victim,Injured,Adult 18+,Male
141682,0,Victim,Injured,Adult 18+,Male
139908,0,Victim,Unharmed,Adult 18+,Male
139908,1,Victim,Unharmed,Adult 18+,Male
139908,2,Subject-Suspect,Unharmed,Adult 18+,
139908,3,Subject-Suspect,Unharmed,Adult 18+,
139908,4,Subject-Suspect,Unharmed,Adult 18+,
139908,5,Subject-Suspect,Unharmed,Adult 18+,
139908,6,Subject-Suspect,Unharmed,Adult 18+,
140220,0,Victim,Unharmed,Adult 18+,Male
140220,1,Subject-Suspect,Unharmed,Adult 18+,Male
140462,0,Subject-Suspect,Unharmed,Adult 18+,Male
140466,0,Victim,Killed,Child 0-11,Male
140091,0,Victim,Injured,Adult 18+,Male
140091,1,Subject-Suspect,Unharmed,Adult 18+,Male
140091,2,Subject-Suspect,Unharmed,Adult 18+,Male
142277,0,Victim,Injured,Adult 18+,Female
140586,0,Victim,Killed,Adult 18+,Male
140055,0,Victim,Injured,Adult 18+,Female
140055,1,Victim,Injured,Adult 18+,Male
140055,2,Subject-Suspect,Unharmed,Adult 18+,
142283,0,Victim,Injured,Adult 18+,Male
140846,0,Subject-Suspect,Unharmed,Adult 18+,Male
140846,1,Subject-Suspect,Injured,Adult 18+,Male
140846,2,Victim,,,
781526,0,Victim,Killed,Child 0-11,Male
781526,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
140229,0,Victim,Unharmed,Adult 18+,
140229,1,Subject-Suspect,Unharmed,Adult 18+,Male
140894,0,Victim,Killed,Adult 18+,Male
140894,1,Subject-Suspect,Unharmed,Adult 18+,Female
139817,0,Victim,Killed,Adult 18+,Male
139817,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
262373,0,Victim,Killed,Adult 18+,Male
262373,1,Subject-Suspect,"Unharmed, Arrested",,Male
262373,2,Subject-Suspect,"Unharmed, Arrested",,Male
140231,0,Subject-Suspect,Unharmed,Adult 18+,Male
417745,0,Victim,Killed,Adult 18+,Male
417745,1,Victim,Killed,Adult 18+,Female
417745,2,Victim,Killed,Adult 18+,Male
417745,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
592195,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
592195,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
592195,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
592195,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
592195,4,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
592195,5,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
592195,6,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
592195,7,Subject-Suspect,"Unharmed, Arrested",Adult 18+,
140472,0,Subject-Suspect,Injured,Adult 18+,Male
419202,0,Victim,Killed,Adult 18+,Male
419202,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
140592,0,Victim,Injured,Adult 18+,Male
140834,0,Victim,Unharmed,Adult 18+,Male
140834,1,Subject-Suspect,Unharmed,Adult 18+,Male
139755,0,Victim,Injured,Adult 18+,Female
140877,0,Victim,Injured,Adult 18+,Male
140877,1,Subject-Suspect,Unharmed,Adult 18+,Male
139776,0,Victim,Unharmed,Adult 18+,
139776,1,Victim,Unharmed,Child 0-11,Female
141680,0,Victim,Injured,Adult 18+,Male
140522,0,Victim,Injured,Adult 18+,Male
139946,0,Victim,Unharmed,Adult 18+,Male
139946,1,Subject-Suspect,Unharmed,Adult 18+,Male
146936,0,Victim,Injured,Adult 18+,Male
140222,0,Subject-Suspect,Unharmed,Adult 18+,Male
140004,0,Victim,Killed,Adult 18+,Male
139880,0,Victim,Unharmed,,Female
139880,1,Victim,Unharmed,,Female
139880,2,Subject-Suspect,Unharmed,Adult 18+,Male
139880,3,Subject-Suspect,Unharmed,Adult 18+,Male
140539,0,Victim,Unharmed,Adult 18+,Female
140539,1,Subject-Suspect,Unharmed,Adult 18+,Male
141535,0,Victim,Unharmed,Adult 18+,Male
141535,1,Victim,Unharmed,Adult 18+,Male
141535,2,Subject-Suspect,Unharmed,Adult 18+,Male
140645,0,Victim,Killed,Adult 18+,Male
140645,1,Subject-Suspect,Unharmed,Adult 18+,Male
140157,0,Victim,Unharmed,Adult 18+,Female
140157,1,Subject-Suspect,Unharmed,Adult 18+,Male
141544,0,Victim,,,
141544,1,Subject-Suspect,Unharmed,Adult 18+,Male
141544,2,Subject-Suspect,Unharmed,Adult 18+,Male
140649,0,Subject-Suspect,Unharmed,Adult 18+,Female
140651,0,Victim,Killed,Adult 18+,Male
140420,0,Victim,Injured,Adult 18+,Male
143019,0,Victim,Killed,Adult 18+,Male
143019,1,Subject-Suspect,Unharmed,Adult 18+,Male
139799,0,Victim,Killed,Adult 18+,Male
139799,1,Victim,Injured,Adult 18+,Male
139799,2,Victim,Injured,Adult 18+,Male
140632,0,Victim,,,
140632,1,Subject-Suspect,Unharmed,Adult 18+,Male
140161,0,Subject-Suspect,Unharmed,Adult 18+,Male
142292,0,Subject-Suspect,Unharmed,Adult 18+,Male
140058,0,Victim,Injured,Adult 18+,Male
140058,1,Subject-Suspect,Unharmed,Adult 18+,
141289,0,Victim,Killed,Adult 18+,Male
139824,0,Victim,,,
139824,1,Subject-Suspect,Unharmed,Adult 18+,Male
140356,0,Victim,Injured,Adult 18+,Male
140356,1,Subject-Suspect,Unharmed,Adult 18+,Male
173235,0,Victim,Killed,Adult 18+,Male
139814,0,Victim,Injured,Adult 18+,Male
163426,0,Subject-Suspect,Unharmed,Adult 18+,Male
140319,0,Victim,Injured,Adult 18+,Male
141201,0,Victim,Injured,Adult 18+,Male
141201,1,Victim,Unharmed,Adult 18+,Female
141201,2,Victim,Unharmed,Adult 18+,Female
141201,3,Subject-Suspect,Unharmed,Adult 18+,Male
139803,0,Victim,Killed,Adult 18+,Female
139803,1,Victim,Unharmed,Teen 12-17,Female
139803,2,Subject-Suspect,Unharmed,,Male
141252,0,Victim,Injured,Adult 18+,Male
141585,0,Victim,Injured,Teen 12-17,Female
141585,1,Victim,Unharmed,Teen 12-17,Female
141585,2,Victim,Unharmed,Teen 12-17,Female
141585,3,Subject-Suspect,Unharmed,Teen 12-17,Male
141585,4,Subject-Suspect,Unharmed,Teen 12-17,Male
147227,0,Victim,Killed,Adult 18+,Male
141175,0,Victim,Injured,Adult 18+,Female
141175,1,Subject-Suspect,Unharmed,Adult 18+,Male
140598,0,Victim,Killed,Adult 18+,Male
140326,0,Victim,Injured,Adult 18+,Male
140786,0,Subject-Suspect,Unharmed,Adult 18+,Male
140786,1,Victim,,,
140613,0,Victim,Injured,Teen 12-17,Male
140613,1,Subject-Suspect,Unharmed,Adult 18+,Male
140453,0,Subject-Suspect,Unharmed,Adult 18+,Male
140453,1,Subject-Suspect,Unharmed,Adult 18+,Male
140479,0,Subject-Suspect,Unharmed,Adult 18+,Male
140479,1,Subject-Suspect,Unharmed,Adult 18+,Male
140479,2,Subject-Suspect,Unharmed,Adult 18+,Male
140479,3,Subject-Suspect,Unharmed,Adult 18+,Male
140826,0,Victim,Injured,Adult 18+,Male
140826,1,Victim,Unharmed,Adult 18+,Female
140826,2,Subject-Suspect,Unharmed,Adult 18+,Male
263898,0,Victim,Injured,Adult 18+,Male
141135,0,Subject-Suspect,Unharmed,Adult 18+,Male
263884,0,Victim,Injured,Adult 18+,Male
262385,0,Victim,Injured,Adult 18+,Male
140781,0,Victim,Unharmed,Adult 18+,Male
140781,1,Subject-Suspect,Unharmed,Adult 18+,Male
140402,0,Victim,Killed,Adult 18+,Male
140761,0,Victim,Unharmed,Adult 18+,Male
140761,1,Subject-Suspect,Unharmed,Adult 18+,Male
140610,0,Victim,Injured,Adult 18+,Female
140427,0,Victim,Injured,Adult 18+,Male
140427,1,Subject-Suspect,Unharmed,Adult 18+,Male
140159,0,Victim,Killed,Adult 18+,Male
141526,0,Victim,Killed,Adult 18+,Male
141526,1,Victim,Killed,Adult 18+,Female
141526,2,Subject-Suspect,Unharmed,Adult 18+,Male
263882,0,Victim,Injured,Adult 18+,Male
141018,0,Victim,Unharmed,Child 0-11,Male
141018,1,Subject-Suspect,Unharmed,Child 0-11,Male
144627,0,Victim,Killed,Adult 18+,Female
144627,1,Victim,Killed,Adult 18+,Male
144627,2,Subject-Suspect,Killed,Adult 18+,Male
141579,0,Victim,Unharmed,Child 0-11,Male
141579,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
141579,2,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
143592,0,Victim,Injured,Adult 18+,Male
143592,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
143592,2,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
1005529,0,Victim,Injured,Adult 18+,Male
1005529,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
140616,0,Victim,Killed,Adult 18+,Male
140616,1,Subject-Suspect,Unharmed,Adult 18+,Male
262379,0,Victim,Injured,Adult 18+,Male
141836,0,Victim,Killed,Adult 18+,Male
142485,0,Victim,Unharmed,Adult 18+,Male
142485,1,Victim,Injured,Adult 18+,Male
142485,2,Subject-Suspect,Unharmed,Adult 18+,Male
142485,3,Subject-Suspect,Unharmed,Adult 18+,Male
142485,4,Subject-Suspect,Unharmed,Adult 18+,Male
140914,0,Subject-Suspect,Unharmed,Adult 18+,Male
140914,1,Subject-Suspect,Unharmed,Adult 18+,Male
204961,0,Victim,Killed,Adult 18+,Female
204961,1,Subject-Suspect,Killed,Adult 18+,Male
141218,0,Victim,Injured,Adult 18+,Male
145029,0,Subject-Suspect,Unharmed,Adult 18+,Male
145029,1,Subject-Suspect,Unharmed,Adult 18+,Male
140524,0,Victim,Injured,Adult 18+,Male
203426,0,Victim,Killed,Adult 18+,Female
203426,1,Subject-Suspect,Killed,Adult 18+,Male
140926,0,Victim,Unharmed,Adult 18+,Male
140926,1,Victim,Unharmed,Adult 18+,Female
140926,2,Subject-Suspect,Unharmed,Adult 18+,Male
140926,3,Subject-Suspect,Unharmed,Adult 18+,Male
140926,4,Subject-Suspect,Unharmed,Adult 18+,Female
141844,0,Victim,Unharmed,Adult 18+,Female
140692,0,Victim,Killed,Adult 18+,Male
141417,0,Victim,Injured,Adult 18+,Male
141828,0,Subject-Suspect,Unharmed,Adult 18+,Male
141828,1,Subject-Suspect,Unharmed,Adult 18+,Male
140312,0,Victim,Unharmed,Adult 18+,Male
140312,1,Victim,Unharmed,Adult 18+,Male
140312,2,Victim,Unharmed,Adult 18+,Male
140312,3,Victim,Unharmed,Adult 18+,Male
140312,4,Victim,Unharmed,Child 0-11,Male
140312,5,Victim,Unharmed,Child 0-11,Male
140312,6,Victim,Unharmed,Child 0-11,Male
140312,7,Victim,Unharmed,Child 0-11,Male
153165,0,Subject-Suspect,Unharmed,Adult 18+,Male
140911,0,Victim,Unharmed,Adult 18+,Female
140911,1,Subject-Suspect,,Adult 18+,Male
141797,0,Victim,,,
141797,1,Subject-Suspect,Unharmed,Adult 18+,Male
141797,2,Subject-Suspect,Unharmed,Adult 18+,Male
141797,3,Subject-Suspect,Unharmed,Adult 18+,Male
140293,0,Victim,Injured,Adult 18+,Male
153478,0,Victim,Injured,Adult 18+,Male
153478,1,Subject-Suspect,Unharmed,Adult 18+,Male
153478,2,Subject-Suspect,Unharmed,Adult 18+,Male
153478,3,Subject-Suspect,Unharmed,Adult 18+,Male
140443,0,Subject-Suspect,Unharmed,Adult 18+,Male
140443,1,Subject-Suspect,Unharmed,Adult 18+,Male
145031,0,Victim,Killed,Adult 18+,Male
209150,0,Victim,,,
209150,1,Subject-Suspect,Killed,Adult 18+,Male
209150,2,Subject-Suspect,Unharmed,Adult 18+,Male
140764,0,Victim,Injured,Adult 18+,Male
140764,1,Subject-Suspect,Unharmed,Teen 12-17,Male
141615,0,Victim,Unharmed,Adult 18+,Female
141615,1,Subject-Suspect,Injured,Teen 12-17,Male
141615,2,Subject-Suspect,Unharmed,Adult 18+,Male
141615,3,Subject-Suspect,Unharmed,Adult 18+,Male
140250,0,Victim,Injured,Adult 18+,Male
140250,1,Victim,Injured,Adult 18+,Female
148999,0,Victim,Injured,Adult 18+,Male
148999,1,Subject-Suspect,Unharmed,Adult 18+,Male
148999,2,Subject-Suspect,Unharmed,Adult 18+,Female
140635,0,Subject-Suspect,Unharmed,Adult 18+,Male
140635,1,Subject-Suspect,Unharmed,Adult 18+,Male
140205,0,Victim,Killed,Adult 18+,Male
140205,1,Subject-Suspect,Unharmed,Adult 18+,Male
141239,0,Subject-Suspect,Killed,Adult 18+,Male
147241,0,Victim,Killed,Adult 18+,Male
140200,0,Victim,Injured,Adult 18+,Female
140200,1,Victim,Injured,Adult 18+,Male
140200,2,Subject-Suspect,Unharmed,Teen 12-17,
140200,3,Subject-Suspect,Unharmed,Teen 12-17,
140200,4,Subject-Suspect,Unharmed,Teen 12-17,
140200,5,Subject-Suspect,Unharmed,Teen 12-17,
140200,6,Subject-Suspect,Unharmed,Teen 12-17,
140200,7,Subject-Suspect,Unharmed,Teen 12-17,
151914,0,Victim,Injured,Adult 18+,Male
140698,0,Victim,Injured,Adult 18+,Male
141247,0,Victim,Killed,Adult 18+,Male
141247,1,Subject-Suspect,Unharmed,Adult 18+,Female
145033,0,Victim,Injured,Teen 12-17,Male
140627,0,Victim,Injured,Teen 12-17,Male
140627,1,Victim,Injured,Adult 18+,Male
140729,0,Victim,Killed,Adult 18+,Male
140729,1,Subject-Suspect,Unharmed,Adult 18+,Male
140729,2,Subject-Suspect,Unharmed,Adult 18+,Male
141076,0,Victim,,,
141076,1,Subject-Suspect,Unharmed,Adult 18+,Male
141076,2,Subject-Suspect,Unharmed,Adult 18+,Male
140404,0,Victim,Unharmed,Adult 18+,Male
140338,0,Victim,Injured,Adult 18+,Male
140338,1,Subject-Suspect,Unharmed,Adult 18+,Male
145040,0,Victim,Injured,Adult 18+,Male
145040,1,Subject-Suspect,Unharmed,Adult 18+,Male
140700,0,Victim,Injured,Adult 18+,Male
141270,0,Victim,Injured,Adult 18+,
141270,1,Subject-Suspect,Unharmed,Adult 18+,Male
140328,0,Victim,Killed,Adult 18+,Male
145935,0,Victim,,,
145935,1,Subject-Suspect,Unharmed,Adult 18+,Male
141330,0,Subject-Suspect,Unharmed,Adult 18+,Male
141330,1,Subject-Suspect,Unharmed,Adult 18+,Male
142298,0,Victim,Injured,Adult 18+,Male
140995,0,Victim,Killed,Adult 18+,Male
140750,0,Victim,Unharmed,Adult 18+,Male
140750,1,Subject-Suspect,Unharmed,Adult 18+,Male
151775,0,Victim,Injured,Adult 18+,Male
151775,1,Subject-Suspect,Unharmed,Adult 18+,Male
151775,2,Subject-Suspect,Unharmed,Adult 18+,Male
151775,3,Subject-Suspect,Unharmed,Adult 18+,Male
140642,0,Victim,Injured,Adult 18+,Male
143419,0,Victim,Killed,Adult 18+,Male
143419,1,Victim,Unharmed,Adult 18+,Female
143419,2,Victim,Unharmed,Child 0-11,Female
143419,3,Subject-Suspect,Unharmed,Adult 18+,Male
140513,0,Subject-Suspect,Unharmed,Adult 18+,Male
141473,0,Victim,Injured,Adult 18+,Female
141473,1,Subject-Suspect,Unharmed,Adult 18+,Male
141473,2,Subject-Suspect,Unharmed,Adult 18+,Male
140713,0,Victim,Unharmed,Adult 18+,
140713,1,Subject-Suspect,Unharmed,Adult 18+,Male
140350,0,Victim,Killed,Adult 18+,Male
140350,1,Victim,Killed,Adult 18+,Male
145496,0,Victim,Injured,Adult 18+,Male
140590,0,Victim,Injured,Adult 18+,Male
140964,0,Victim,Injured,Adult 18+,Female
140964,1,Subject-Suspect,Unharmed,Adult 18+,Male
140588,0,Victim,Injured,Adult 18+,Male
167397,0,Subject-Suspect,Unharmed,Adult 18+,Male
140961,0,Victim,Injured,Adult 18+,Female
140961,1,Subject-Suspect,Unharmed,Adult 18+,Male
145044,0,Subject-Suspect,Unharmed,Adult 18+,Male
145044,1,Subject-Suspect,Unharmed,Adult 18+,Male
145044,2,Subject-Suspect,Unharmed,Adult 18+,Female
163429,0,Victim,Unharmed,Adult 18+,Female
163429,1,Subject-Suspect,Unharmed,,
140954,0,Victim,Injured,Adult 18+,Male
141870,0,Victim,Unharmed,Adult 18+,Male
141870,1,Victim,Unharmed,Adult 18+,Female
141870,2,Victim,Unharmed,Adult 18+,Female
141870,3,Victim,Unharmed,Adult 18+,Female
141870,4,Subject-Suspect,Killed,Teen 12-17,Male
141870,5,Subject-Suspect,Unharmed,,Male
140400,0,Victim,Killed,Adult 18+,Female
140400,1,Subject-Suspect,Killed,Adult 18+,Male
159764,0,Victim,,,
159764,1,Subject-Suspect,Unharmed,Adult 18+,Male
140717,0,Subject-Suspect,Killed,Adult 18+,Male
141413,0,Victim,Killed,Adult 18+,Male
140578,0,Victim,Killed,Adult 18+,Female
140578,1,Victim,Injured,,Female
140578,2,Victim,Injured,,Male
140578,3,Subject-Suspect,Unharmed,Adult 18+,Male
141196,0,Victim,Injured,Adult 18+,Male
145037,0,Victim,Injured,Adult 18+,Male
145037,1,Subject-Suspect,Unharmed,Adult 18+,Male
145037,2,Subject-Suspect,Unharmed,Adult 18+,Male
140511,0,Victim,Injured,Adult 18+,
140511,1,Victim,Injured,Adult 18+,
140511,2,Subject-Suspect,Unharmed,Adult 18+,Male
140511,3,Subject-Suspect,Unharmed,Adult 18+,Male
140602,0,Victim,Injured,Adult 18+,Male
140602,1,Subject-Suspect,Unharmed,Adult 18+,Male
140602,2,Subject-Suspect,Unharmed,Adult 18+,Male
140985,0,Victim,Injured,Adult 18+,Female
140985,1,Subject-Suspect,Unharmed,Adult 18+,Male
142019,0,Subject-Suspect,Unharmed,Adult 18+,Female
140596,0,Victim,Killed,Adult 18+,Male
173233,0,Victim,Killed,Adult 18+,Male
173233,1,Subject-Suspect,Unharmed,Adult 18+,Male
140966,0,Subject-Suspect,Unharmed,Adult 18+,Male
142023,0,Victim,Unharmed,Adult 18+,Male
142023,1,Subject-Suspect,Unharmed,Adult 18+,Male
142023,2,Subject-Suspect,Unharmed,Adult 18+,Male
141951,0,Victim,,,
141951,1,Subject-Suspect,Unharmed,Adult 18+,Male
173226,0,Victim,Killed,Adult 18+,Male
173226,1,Subject-Suspect,Unharmed,Adult 18+,Male
140747,0,Victim,Injured,Adult 18+,Male
141452,0,Victim,Injured,Adult 18+,
141452,1,Subject-Suspect,Unharmed,Adult 18+,Male
141452,2,Subject-Suspect,Unharmed,Adult 18+,Male
141452,3,Subject-Suspect,Unharmed,Adult 18+,Male
140413,0,Victim,Injured,Adult 18+,Male
140413,1,Subject-Suspect,Unharmed,Adult 18+,Male
140413,2,Subject-Suspect,Unharmed,Adult 18+,Female
145498,0,Victim,Injured,Adult 18+,Male
140745,0,Victim,Unharmed,Adult 18+,Female
140745,1,Subject-Suspect,Unharmed,Adult 18+,Female
140745,2,Subject-Suspect,Unharmed,Adult 18+,Female
143412,0,Victim,,,
143412,1,Subject-Suspect,Unharmed,Adult 18+,Male
143412,2,Subject-Suspect,Unharmed,Adult 18+,Male
140594,0,Victim,Injured,Adult 18+,Male
140993,0,Victim,Killed,Adult 18+,Male
141425,0,Victim,Injured,Adult 18+,Female
141425,1,Subject-Suspect,Unharmed,Adult 18+,Male
145129,0,Victim,Injured,Adult 18+,Male
140608,0,Victim,Killed,Adult 18+,Male
140608,1,Victim,Injured,Adult 18+,Male
140608,2,Victim,Injured,Adult 18+,Male
140608,3,Subject-Suspect,Unharmed,Adult 18+,Male
140608,4,Subject-Suspect,Unharmed,Adult 18+,Male
141180,0,Victim,Unharmed,Adult 18+,Male
141180,1,Subject-Suspect,Unharmed,Adult 18+,Female
143391,0,Victim,Killed,Adult 18+,Male
140493,0,Victim,Injured,Adult 18+,Male
140493,1,Subject-Suspect,Unharmed,Teen 12-17,Male
140493,2,Subject-Suspect,Unharmed,Adult 18+,Male
140493,3,Subject-Suspect,Unharmed,Adult 18+,Male
141772,0,Victim,Killed,Adult 18+,Male
141772,1,Subject-Suspect,Unharmed,Adult 18+,
140261,0,Victim,,,
140261,1,Subject-Suspect,Unharmed,Adult 18+,Male
140908,0,Victim,Killed,Adult 18+,Male
140881,0,Victim,Unharmed,Adult 18+,Male
140881,1,Subject-Suspect,Unharmed,Teen 12-17,
140881,2,Subject-Suspect,Unharmed,Teen 12-17,
141675,0,Victim,Injured,Teen 12-17,Male
140258,0,Victim,Injured,Adult 18+,Male
151779,0,Victim,Injured,Adult 18+,Female
140678,0,Victim,,,
140678,1,Subject-Suspect,Unharmed,Adult 18+,Male
141663,0,Victim,Unharmed,Adult 18+,Male
141663,1,Subject-Suspect,Unharmed,Adult 18+,Male
140252,0,Victim,Injured,Adult 18+,Female
151795,0,Victim,Killed,Adult 18+,Male
141340,0,Victim,Killed,Adult 18+,Male
140624,0,Victim,Killed,Adult 18+,Male
140767,0,Victim,,,
140767,1,Subject-Suspect,Unharmed,Adult 18+,Male
140582,0,Victim,Killed,Adult 18+,Male
140582,1,Subject-Suspect,Unharmed,Adult 18+,Male
140582,2,Subject-Suspect,Unharmed,Adult 18+,Male
